0	0	105.92108702520162	okumura	open
0	1	123.14139513447918	okumura	open
0	2	130.9387485620437	okumura	open
0	3	136.0371812541412	okumura	open
0	4	139.83178731817242	okumura	open
0	5	115.3323077928219	okumura	open
0	6	124.81957877556334	okumura	open
0	7	131.57363398437374	okumura	open
0	8	136.36479152317028	okumura	open
0	9	140.0306469427641	okumura	open
0	10	123.47119821003557	okumura	open
0	11	128.1131335126514	okumura	open
0	12	133.0858208847739	okumura	open
0	13	137.199087798616	okumura	open
0	14	140.5523834020559	okumura	open
0	15	128.96503587522926	okumura	open
0	16	131.5473799874739	okumura	open
0	17	135.04558369027433	okumura	open
0	18	138.39090351678735	okumura	open
0	19	1000000000000000000000000000000000000000000	okumura	open
0	20	133.03088002047616	okumura	open
0	21	134.63564109278542	okumura	open
0	22	137.12263979654085	okumura	open
0	23	139.78299353832236	okumura	open
0	24	1000000000000000000000000000000000000000000	okumura	open
1	0	124.3901273150833	okumura	open
1	1	109.54656974708405	okumura	open
1	2	104.41685556921621	okumura	open
1	3	122.68215182640222	okumura	open
1	4	130.66805428367627	okumura	open
1	5	125.51255561710533	okumura	open
1	6	115.37608053966864	okumura	open
1	7	113.44624361961417	okumura	open
1	8	124.06757737900719	okumura	open
1	9	131.1732918909492	okumura	open
1	10	128.34535823650089	okumura	open
1	11	123.04323121658712	okumura	open
1	12	122.40745383765642	okumura	open
1	13	127.38722964348355	okumura	open
1	14	132.63518684071093	okumura	open
1	15	131.55020556099257	okumura	open
1	16	128.547756483159	okumura	open
1	17	128.250173560652	okumura	open
1	18	130.9404108456692	okumura	open
1	19	134.6049347142135	okumura	open
1	20	134.54025166045545	okumura	open
1	21	132.6668299400478	okumura	open
1	22	132.49681624287075	okumura	open
1	23	134.13712850544474	okumura	open
1	24	136.7185710935749	okumura	open
2	0	139.76657646104456	okumura	open
2	1	135.96324691804745	okumura	open
2	2	130.86069181523214	okumura	open
2	3	123.11370484308381	okumura	open
2	4	107.4167766226642	okumura	open
2	5	140.07948159819736	okumura	open
2	6	136.47682731750118	okumura	open
2	7	131.8453642971903	okumura	open
2	8	125.61331831574518	okumura	open
2	9	118.22325835680061	okumura	open
2	10	140.70122816158707	okumura	open
2	11	137.45938085453065	okumura	open
2	12	133.57945587950348	okumura	open
2	13	129.13233645966733	okumura	open
2	14	125.41269912495937	okumura	open
2	15	1000000000000000000000000000000000000000000	okumura	open
2	16	138.74782188407332	okumura	open
2	17	135.63312210024844	okumura	open
2	18	132.5200932325332	okumura	open
2	19	130.37870694081028	okumura	open
2	20	1000000000000000000000000000000000000000000	okumura	open
2	21	140.19107504623292	okumura	open
